0,0,155422906,176,1,804,ffceb200,,0,0
1,0,155424143,149,1,43807,ffceb200,,0,100121b4
2,0,155424431,108,1,43807,ffceb200,,0,100121b4
3,0,155424662,120,1,43807,ffceb200,,0,100121b4
4,0,155424905,97,1,43807,ffceb200,,0,100121b4
5,0,155425118,97,1,43807,ffceb200,,0,100121b4
6,0,155425331,97,1,43807,ffceb200,,0,100121b4
7,0,155425544,97,1,43807,ffceb200,,0,100121b4
8,0,155425757,97,1,43807,ffceb200,,0,100121b4
9,0,155425970,97,1,44807,ffceb200,,0,100121b4
10,0,155426183,97,1,44807,ffceb200,,0,100121b4
11,0,155426396,97,1,44807,ffceb200,,0,100121b4
12,0,155426609,97,1,44807,ffceb200,,0,100121b4
13,0,155426822,97,1,44807,ffceb200,,0,100121b4
14,0,155427035,97,1,44807,ffceb200,,0,100121b4
15,0,155427248,97,1,44807,ffceb200,,0,100121b4
16,0,155427461,97,1,44807,ffceb200,,0,100121b4
17,0,155427674,97,1,44807,ffceb200,,0,100121b4
18,0,155427887,97,1,44807,ffceb200,,0,100121b4
19,0,155428100,97,1,45807,ffceb200,,0,100121b4
20,0,155428313,97,1,45807,ffceb200,,0,100121b4
21,0,155428526,97,1,45807,ffceb200,,0,100121b4
22,0,155428739,97,1,45807,ffceb200,,0,100121b4
23,0,155428952,97,1,45807,ffceb200,,0,100121b4
24,0,155429165,97,1,45807,ffceb200,,0,100121b4
25,0,155429378,97,1,45807,ffceb200,,0,100121b4
26,0,155429591,97,1,45807,ffceb200,,0,100121b4
27,0,155429804,97,1,45807,ffceb200,,0,100121b4
28,0,155430017,97,1,46807,ffceb200,,0,100121b4
29,0,155430230,97,1,46807,ffceb200,,0,100121b4
30,0,155430443,97,1,46807,ffceb200,,0,100121b4
31,0,155430656,97,1,46807,ffceb200,,0,100121b4
32,0,155430869,97,1,46807,ffceb200,,0,100121b4
33,0,155431082,97,1,46807,ffceb200,,0,100121b4
34,0,155431295,97,1,46807,ffceb200,,0,100121b4
35,0,155431508,97,1,46807,ffceb200,,0,100121b4
36,0,155431721,97,1,46807,ffceb200,,0,100121b4
37,0,155431934,97,1,46807,ffceb200,,0,100121b4
38,0,155432147,97,1,47807,ffceb200,,0,100121b4
39,0,155432360,97,1,47807,ffceb200,,0,100121b4
40,0,155432573,97,1,47807,ffceb200,,0,100121b4
41,0,155432786,97,1,47807,ffceb200,,0,100121b4
42,0,155432999,97,1,47807,ffceb200,,0,100121b4
43,0,155433212,97,1,47807,ffceb200,,0,100121b4
44,0,155433425,97,1,47807,ffceb200,,0,100121b4
45,0,155433638,97,1,47807,ffceb200,,0,100121b4
46,0,155433851,97,1,47807,ffceb200,,0,100121b4
47,0,155434064,97,1,47807,ffceb200,,0,100121b4
48,0,155434277,97,1,48807,ffceb200,,0,100121b4
49,0,155434490,97,1,48807,ffceb200,,0,100121b4
50,0,155434703,97,1,48807,ffceb200,,0,100121b4
51,0,155434916,97,1,48807,ffceb200,,0,100121b4
52,0,155435129,97,1,48807,ffceb200,,0,100121b4
53,0,155435342,97,1,48807,ffceb200,,0,100121b4
54,0,155435555,97,1,48807,ffceb200,,0,100121b4
55,0,155435768,97,1,48807,ffceb200,,0,100121b4
56,0,155435981,97,1,48807,ffceb200,,0,100121b4
57,0,155436194,97,1,49807,ffceb200,,0,100121b4
58,0,155436407,97,1,49807,ffceb200,,0,100121b4
59,0,155436620,97,1,49807,ffceb200,,0,100121b4
60,0,155436833,97,1,49807,ffceb200,,0,100121b4
61,0,155437046,97,1,49807,ffceb200,,0,100121b4
62,0,155437259,97,1,49807,ffceb200,,0,100121b4
63,0,155437472,97,1,49807,ffceb200,,0,100121b4
64,0,155437685,97,1,49807,ffceb200,,0,100121b4
65,0,155437898,97,1,49807,ffceb200,,0,100121b4
66,0,155438111,97,1,49807,ffceb200,,0,100121b4
67,0,155438324,97,1,4a807,ffceb200,,0,100121b4
68,0,155438537,97,1,4a807,ffceb200,,0,100121b4
69,0,155438750,97,1,4a807,ffceb200,,0,100121b4
70,0,155438963,97,1,4a807,ffceb200,,0,100121b4
71,0,155439176,97,1,4a807,ffceb200,,0,100121b4
72,0,155439390,97,1,4a807,ffceb200,,0,100121b4
73,0,155439603,97,1,4a807,ffceb200,,0,100121b4
74,0,155439843,97,1,4a807,ffceb200,,0,100121b4
75,0,155440056,97,1,4a807,ffceb200,,0,100121b4
76,0,155440269,97,1,4b807,ffceb200,,0,100121b4
77,0,155440482,97,1,4b807,ffceb200,,0,100121b4
78,0,155440695,97,1,4b807,ffceb200,,0,100121b4
79,0,155440908,97,1,4b807,ffceb200,,0,100121b4
80,0,155441121,97,1,4b807,ffceb200,,0,100121b4
81,0,155441334,97,1,4b807,ffceb200,,0,100121b4
82,0,155441547,97,1,4b807,ffceb200,,0,100121b4
83,0,155441760,97,1,4b807,ffceb200,,0,100121b4
84,0,155441973,97,1,4b807,ffceb200,,0,100121b4
85,0,155442186,97,1,4b807,ffceb200,,0,100121b4
86,0,155442399,97,1,4c807,ffceb200,,0,100121b4
87,0,155442612,97,1,4c807,ffceb200,,0,100121b4
88,0,155442825,97,1,4c807,ffceb200,,0,100121b4
89,0,155443038,97,1,4c807,ffceb200,,0,100121b4
90,0,155443251,97,1,4c807,ffceb200,,0,100121b4
91,0,155443464,97,1,4c807,ffceb200,,0,100121b4
92,0,155443677,97,1,4c807,ffceb200,,0,100121b4
93,0,155443890,97,1,4c807,ffceb200,,0,100121b4
94,0,155444103,97,1,4c807,ffceb200,,0,100121b4
95,0,155444316,97,1,4c807,ffceb200,,0,100121b4
96,0,155444529,97,1,4d807,ffceb200,,0,100121b4
97,0,155444742,97,1,4d807,ffceb200,,0,100121b4
98,0,155444955,97,1,4d807,ffceb200,,0,100121b4
99,0,155445168,97,1,4d807,ffceb200,,0,100121b4
100,0,155445381,97,1,4d807,ffceb200,,0,100121b4
101,0,155445594,97,1,4d807,ffceb200,,0,100121b4
102,0,155445807,97,1,4d807,ffceb200,,0,100121b4
103,0,155446020,97,1,4d807,ffceb200,,0,100121b4
104,0,155446233,97,1,4d807,ffceb200,,0,100121b4
105,0,155446446,97,1,4e807,ffceb200,,0,100121b4
106,0,155446659,97,1,4e807,ffceb200,,0,100121b4
107,0,155446872,97,1,4e807,ffceb200,,0,100121b4
108,0,155447085,97,1,4e807,ffceb200,,0,100121b4
109,0,155447298,97,1,4e807,ffceb200,,0,100121b4
110,0,155447511,97,1,4e807,ffceb200,,0,100121b4
111,0,155456069,1808,5,41,ffdd0600,,0,100121b4
112,0,155462592,1111,5,85,ffdd0600,,0,100121b4
113,0,155463852,690,5,47,ffceb200,,0,100121b4
114,0,155464833,1042,5,41,ffdd0600,,0,100121b4
115,0,155470726,543,1,81c,ffdd0600,,0,1b
116,0,155471430,43235,1,81c,ffdd0600,,0,5b
117,0,155514816,43144,1,81c,ffdd0600,,0,30
118,0,155558105,43166,1,81c,ffdd0600,,0,6d
119,0,155601416,43295,1,81c,ffdd0600,,0,1b
120,0,155644856,43158,1,81c,ffdd0600,,0,5b
121,0,155688159,43166,1,81c,ffdd0600,,0,33
122,0,155731470,43158,1,81c,ffdd0600,,0,33
123,0,155774773,43159,1,81c,ffdd0600,,0,6d
124,0,155818077,43158,1,81c,ffdd0600,,0,31
125,0,155861380,43294,1,81c,ffdd0600,,0,30
126,0,155904819,43158,1,81c,ffdd0600,,0,30
127,0,155948122,43144,1,81c,ffdd0600,,0,20
128,2,155991297,307,0,1b,ff106600,,0,20
129,3,155991842,331,0,1b,ff106a00,,0,20
130,1,155992202,308,0,1b,ff106200,,0,20
131,0,155992534,42095,1,81c,ffdd0600,,0,6e
132,0,156034785,43148,1,81c,ffdd0600,,0,75
133,0,156078078,43158,1,81c,ffdd0600,,0,6c
134,0,156121381,43158,1,81c,ffdd0600,,0,6c
135,0,156164684,43159,1,81c,ffdd0600,,0,20
136,0,156207988,43158,1,81c,ffdd0600,,0,6f
137,0,156251291,43302,1,81c,ffdd0600,,0,76
138,0,156294738,43166,1,81c,ffdd0600,,0,65
139,0,156338049,43188,1,81c,ffdd0600,,0,72
140,0,156381382,43151,1,81c,ffdd0600,,0,68
141,0,156424678,43159,1,81c,ffdd0600,,0,65
142,0,156467982,43143,1,81c,ffdd0600,,0,61
143,0,156511270,43158,1,81c,ffdd0600,,0,64
144,0,156554573,43294,1,81c,ffdd0600,,0,73
145,0,156598012,43144,1,81c,ffdd0600,,0,3a
146,0,156641301,43158,1,81c,ffdd0600,,0,20
147,0,156684630,43156,1,81c,ffdd0600,,0,33
148,0,156727931,43219,1,81c,ffdd0600,,0,38
149,0,156771295,43166,1,81c,ffdd0600,,0,35
150,0,156814606,43157,1,81c,ffdd0600,,0,1b
151,0,156857908,43159,1,81c,ffdd0600,,0,5b
152,0,156901212,43158,1,81c,ffdd0600,,0,30
153,0,156944515,43294,1,81c,ffdd0600,,0,6d
154,0,156987954,43159,1,81c,ffdd0600,,0,1b
155,0,157031258,43158,1,81c,ffdd0600,,0,5b
156,0,157074561,43159,1,81c,ffdd0600,,0,30
157,0,157117865,43157,1,81c,ffdd0600,,0,6d
158,0,157161167,43160,1,81c,ffdd0600,,0,1b
159,0,157204472,43294,1,81c,ffdd0600,,0,5b
160,0,157247911,43157,1,81c,ffdd0600,,0,33
161,0,157291213,43160,1,81c,ffdd0600,,0,33
162,0,157334518,43157,1,81c,ffdd0600,,0,6d
163,0,157377841,86499,1,81c,ffdd0600,,0,a
164,0,157465567,896,5,85,ffdd0600,,0,a
165,0,157466617,685,5,47,ffceb200,,0,a
166,0,157467767,200,1,817,ffceb200,,0,64
167,0,157468089,94,1,817,ffceb200,,0,64
168,0,157468301,100,1,817,ffceb200,,0,64
169,0,157468519,100,1,817,ffceb200,,0,64
170,0,157468737,94,1,817,ffceb200,,0,64
171,0,157468943,94,1,817,ffceb200,,0,64
172,0,157469149,94,1,817,ffceb200,,0,64
173,0,157469355,94,1,817,ffceb200,,0,64
174,0,157469562,94,1,817,ffceb200,,0,64
175,0,157469768,94,1,817,ffceb200,,0,64
176,0,157469974,94,1,817,ffceb200,,0,64
177,0,157470180,94,1,817,ffceb200,,0,64
178,0,157470386,94,1,817,ffceb200,,0,64
179,0,157470592,94,1,817,ffceb200,,0,64
180,0,157470798,94,1,817,ffceb200,,0,64
181,0,157471004,94,1,817,ffceb200,,0,64
182,0,157471210,94,1,817,ffceb200,,0,64
183,0,157471416,94,1,817,ffceb200,,0,64
184,0,157471622,94,1,817,ffceb200,,0,64
185,0,157471828,94,1,817,ffceb200,,0,64
186,0,157472034,94,1,817,ffceb200,,0,64
187,0,157472240,94,1,817,ffceb200,,0,64
188,0,157472446,94,1,817,ffceb200,,0,64
189,0,157472652,94,1,817,ffceb200,,0,64
190,0,157472858,94,1,817,ffceb200,,0,64
191,0,157473064,94,1,817,ffceb200,,0,64
192,0,157473270,94,1,817,ffceb200,,0,64
193,0,157473476,94,1,817,ffceb200,,0,64
194,0,157473682,94,1,817,ffceb200,,0,64
195,0,157473888,94,1,817,ffceb200,,0,64
196,0,157474094,94,1,817,ffceb200,,0,64
197,0,157474300,94,1,817,ffceb200,,0,64
198,0,157474506,94,1,817,ffceb200,,0,64
199,0,157474712,94,1,817,ffceb200,,0,64
200,0,157474918,94,1,817,ffceb200,,0,64
201,0,157475124,94,1,817,ffceb200,,0,64
202,0,157475330,94,1,817,ffceb200,,0,64
203,0,157475536,94,1,817,ffceb200,,0,64
204,0,157475742,94,1,817,ffceb200,,0,64
205,0,157475948,94,1,817,ffceb200,,0,64
206,0,157476154,94,1,817,ffceb200,,0,64
207,0,157476360,94,1,817,ffceb200,,0,64
208,0,157476566,94,1,817,ffceb200,,0,64
209,0,157476772,94,1,817,ffceb200,,0,64
210,0,157476978,94,1,817,ffceb200,,0,64
211,0,157477184,94,1,817,ffceb200,,0,64
212,0,157477390,94,1,817,ffceb200,,0,64
213,0,157477596,94,1,817,ffceb200,,0,64
214,0,157477802,94,1,817,ffceb200,,0,64
215,0,157478008,94,1,817,ffceb200,,0,64
216,0,157478214,94,1,817,ffceb200,,0,64
217,0,157478420,94,1,817,ffceb200,,0,64
218,0,157478626,94,1,817,ffceb200,,0,64
219,0,157478832,94,1,817,ffceb200,,0,64
220,0,157479068,94,1,817,ffceb200,,0,64
221,0,157479274,94,1,817,ffceb200,,0,64
222,0,157479480,94,1,817,ffceb200,,0,64
223,0,157479686,94,1,817,ffceb200,,0,64
224,0,157479892,94,1,817,ffceb200,,0,64
225,0,157480098,94,1,817,ffceb200,,0,64
226,0,157480304,94,1,817,ffceb200,,0,64
227,0,157480510,94,1,817,ffceb200,,0,64
228,0,157480716,94,1,817,ffceb200,,0,64
229,0,157480922,94,1,817,ffceb200,,0,64
230,0,157481128,94,1,817,ffceb200,,0,64
231,0,157481334,94,1,817,ffceb200,,0,64
232,0,157481540,94,1,817,ffceb200,,0,64
233,0,157481746,94,1,817,ffceb200,,0,64
234,0,157481952,94,1,817,ffceb200,,0,64
235,0,157482158,94,1,817,ffceb200,,0,64
236,0,157482364,94,1,817,ffceb200,,0,64
237,0,157482570,94,1,817,ffceb200,,0,64
238,0,157482776,94,1,817,ffceb200,,0,64
239,0,157482982,94,1,817,ffceb200,,0,64
240,0,157483188,94,1,817,ffceb200,,0,64
241,0,157483394,94,1,817,ffceb200,,0,64
242,0,157483600,94,1,817,ffceb200,,0,64
243,0,157483806,94,1,817,ffceb200,,0,64
244,0,157484012,94,1,817,ffceb200,,0,64
245,0,157484218,94,1,817,ffceb200,,0,64
246,0,157484424,94,1,817,ffceb200,,0,64
247,0,157484630,94,1,817,ffceb200,,0,64
248,0,157484836,94,1,817,ffceb200,,0,64
249,0,157485042,94,1,817,ffceb200,,0,64
250,0,157485248,94,1,817,ffceb200,,0,64
251,0,157485454,94,1,817,ffceb200,,0,64
252,0,157485660,94,1,817,ffceb200,,0,64
253,0,157485866,94,1,817,ffceb200,,0,64
254,0,157486072,94,1,817,ffceb200,,0,64
255,0,157486278,94,1,817,ffceb200,,0,64
256,0,157486484,94,1,817,ffceb200,,0,64
257,0,157486690,94,1,817,ffceb200,,0,64
258,0,157486896,94,1,817,ffceb200,,0,64
