93,1,2753529675,27073,0,1b,ff106100,idle_thread,0
94,1,2778448754,28406,0,1b,ff106100,idle_thread,0
95,1,2803370899,28214,0,1b,ff106100,idle_thread,0
96,0,2823661291,88806,0,1b,ff276500,ulscheduler,5
97,0,2823772371,39224,5,8ce1,ff276500,ulscheduler,0
98,0,2823816616,46525,5,47,f7fee100,task 0,0
99,1,2828291004,28445,0,1b,ff106100,idle_thread,0
100,1,2853209421,28642,0,1b,ff106100,idle_thread,0
101,1,2878131681,29773,0,1b,ff106100,idle_thread,0
102,0,2898155516,73716,0,1b,ff276500,ulscheduler,5
103,0,2898246806,42662,5,49,f7fc2900,ulsched idle,0
104,1,2903052522,29033,0,1b,ff106100,idle_thread,0
105,0,2923164360,48262,0,1b,f7fc2900,ulsched idle,0
106,0,2923248735,61016,0,59,ff276500,ulscheduler,0
107,0,2923327190,29109,5,69e1,ff276500,ulscheduler,0
108,0,2923374847,64773,5,42,f7fee500,task 1,0
109,1,2927978732,31077,0,1b,ff106100,idle_thread,0
110,1,2952898731,29393,0,1b,ff106100,idle_thread,0
111,1,2977816961,27226,0,1b,ff106100,idle_thread,0
112,1,3002739054,28506,0,1b,ff106100,idle_thread,0
113,1,3027659518,28318,0,1b,ff106100,idle_thread,0
114,1,3052579045,25974,0,1b,ff106100,idle_thread,0
115,1,3077498189,28341,0,1b,ff106100,idle_thread,0
116,1,3102416883,28273,0,1b,ff106100,idle_thread,0
117,1,3127335620,28307,0,1b,ff106100,idle_thread,0
118,1,3152259031,43448,0,1b,ff106100,idle_thread,0
119,0,3171510231,141193,0,59,ff276500,ulscheduler,5
120,0,3171684529,103927,5,42,ff276500,ulscheduler,0
121,0,3171802578,23028,5,69e1,ff276500,ulscheduler,0
122,0,3171837791,27999,5,8ce1,ff276500,ulscheduler,0
123,0,3171870272,45985,5,47,f7fee100,task 0,0
124,1,3177182368,39096,0,1b,ff106100,idle_thread,0
125,1,3202100689,34815,0,1b,ff106100,idle_thread,0
126,1,3227029151,48275,0,1b,ff106100,idle_thread,0
127,1,3251948185,33167,0,1b,ff106100,idle_thread,0
128,0,3272008235,56097,0,59,ff276500,ulscheduler,0
